Comp	Seq	UW Yr	Short	Cedant	Retro #	Client Cateory	Broker Code	Broker Name	Uwriter	Pd Beg	Pd End	Inception	Type/Form	Class	Terr	Term	Curr	Prem Type	Prem Freq	IBNR	UPR	UPR Description	Financial	Related	Wording	Pipeline	Status	Signed %	Orig EPI	Our Orig EPI	Our EPI Euro	Revised EPI	Our Revised EPI Euro	EPI is Rev EPI or EPI	Last Booked Account	Tech Orig Prem	Tech Orig Net Paid	Tech Orig Brkg/Comm	Tech Orig OSLR	Tech Ledg Prem	Tech Ledg Net Paid	Tech Ledg Brkg/Comm	Tech Ledg OSLR	Tech Inc Ratio (Orig)	Tech Inc Ratio (Ledg)	Fin Orig Prem	Fin Orig Accrd Prem	Fin Orig Net Paid	Fin Orig OSLR	Fin Ledg Prem	Fin Ledg Accrd Prem	Fin Ledg EPI	Fin Ledg Net Paid	Fin Ledg OSLR	Fin Inc Ratio (Orig)	Fin Inc Ratio (Ledg)	Ledger TPE	TPE	Our TPE	Ledger Our TPE	TPE Source	Est Total Cost %	ULR %	Actuarial ULR %	Comm %	Profit Comm %	Profit Comm Date	Brokerage %	Mgmnt Exp. %	O/R Comm %	Min Sliding Scale	LR for Min	Max Sliding Scale	LR for Max	Agg Limit	EEL Limit	Deductible	Protected Share	100% UW Limit	Limit	Excess	Agg Deductible	Placed Share %	Adj Rate %	ROL %	Lead	We Lead?	Bus Id	Risk Basis	Last Update User	Last Update	Retro?	Retro Comp	Retro Seq	Retro Share %	Ceded %	T of T	# Reinstatements	Reinstatements
1166	B1 01	10				01			TMI	01/01/2010	31/12/2010	01/01/2009	QS	CB	MX	CON	MXN		QTR	0	XCL	Exclude from Calculations		N	Y	0	125	2.0000	217500000.00	4350000.00	231215.72	4632990	246257.49	246257	31/03/2023	6279594.04	-2107160.13	-2969712.65	0.00	341474.08	-82222.04	-163622.23	0.00	33.56	24.08	6279594.04	0.00	-2107160.13	0.00	341474.08	-31238.51	310235.57	-82222.04	0.00	33.56	24.08	1859542341	34984685784	699693716	37190847	1	48.50000	10.00000	0.00000	45.00000	10.00000	02/01/1900	0.00000	10.00000	0.00000	0.00000	0	0.00000	0	0	0	62250000	100.00	75000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	ASH2	11/12/2021	N			0.00	0.00	30	0	
1166	B1 02	23				01			GST	01/01/2023	31/12/2023	01/01/2009	VQS	CB	MX	CON	USD		QTR	5	B01	Bond		N	N	1	125	10.0000	1175715.00	117572.00	110230.64	0	0.00	110230	31/03/2023	1239.79	0.00	-557.91	0.00	1129.03	0.00	-508.07	0.00	0.00	0.00	1239.79	116332.00	0.00	0.00	1129.03	109101.64	110230.67	0.00	0.00	0.00	0.00	136045091	145105693	14510569	13604509	1	53.10000	25.00000	0.00000	45.00000	45.00000	01/01/2024	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	1500000	100.00	15000000.00	0.00	0.00	0	0.00000	0.00	0.00000	05830	N		UY	PCA2	29/06/2023	N			0.00	0.00	30	0	
1166	B1 02	22				01			GST	01/01/2022	31/12/2022	01/01/2009	VQS	CB	MX	CON	USD		QTR	5	B01	Bond		N	N	1	125	4.5000	702856.00	31629.00	27926.01	72632	64128.55	64128	31/03/2023	68677.19	0.00	-42015.09	0.00	66888.06	0.00	-40399.27	0.00	0.00	0.00	68677.19	3955.00	0.00	0.00	66888.06	-2759.45	64128.61	0.00	0.00	0.00	0.00	419032570	474596289	21356833	18856466	1	53.10000	25.00000	0.00000	45.00000	45.00000	01/01/2023	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	1500000	100.00	15000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	30	0	
1166	B1 02	21				01			GST	01/01/2021	31/12/2021	01/01/2009	VQS	CB	MX	CON	USD		QTR	5	B01	Bond		N	N	1	125	4.5000	2350228.00	105760.00	86186.94	0	0.00	86186	31/03/2023	24045.59	0.00	-14828.35	0.00	20743.85	0.00	-12920.19	0.00	0.00	0.00	24045.59	81714.00	0.00	0.00	20743.85	65442.94	86186.79	0.00	0.00	0.00	0.00	604766630	742109132	33394911	27214498	1	48.60000	35.00000	0.00000	45.00000	45.00000	01/01/2022	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	500000	100.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	30	0	
1166	B1 02	20				01			GST	01/01/2020	31/12/2020	01/01/2009	VQS	CB	MX	CON	USD		QTR	5	B01	Bond		N	Y	1	125	4.4100	3231857.00	142525.00	126869.33	102618	91345.91	91345	31/03/2023	33324.21	0.00	-22263.02	0.00	29358.44	0.00	-19254.91	0.00	0.00	0.00	33324.21	69294.00	0.00	0.00	29358.44	61987.91	91346.35	0.00	0.00	0.00	0.00	531225123	596778303	26317923	23427028	1	55.35000	20.00000	0.00000	45.00000	45.00000	01/01/2021	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	500000	100.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	30	0	
1166	B1 02	19				01			TMI	01/01/2019	31/12/2019	01/01/2009	VQS	CB	MX	CON	USD		QTR	5	B01	Bond		N	Y	1	125	4.4100	5236747.00	230941.00	201695.20	0	0.00	201695	31/12/2022	150892.88	-5.19	-77096.20	0.00	134320.16	-4.77	-69074.83	0.00	0.00	0.00	150892.88	80048.00	-5.19	0.00	134320.16	67375.20	201695.36	-4.77	0.00	0.00	0.00	1088995633	1246900000	54988290	48024707	1	55.35000	20.00000	0.00000	45.00000	45.00000	01/01/2020	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	500000	100.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	30	0	
1166	B1 02	18				01			TMI	01/01/2018	31/12/2018	01/01/2009	SP1	CB	MX	CON	USD		QTR	5	B01	Bond		N	Y	1	125	4.4100	5871167.00	258918.00	215890.94	0	0.00	215890	31/12/2022	147565.93	0.00	-69891.39	0.00	127639.15	0.00	-60715.73	0.00	0.00	0.00	147565.93	111352.00	0.00	0.00	127639.15	88251.94	215891.09	0.00	0.00	0.00	0.00	677358025	812355479	35824877	29871489	1	55.35000	20.00000	0.00000	45.00000	45.00000	01/01/2019	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	500000	100.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	30	0	
1166	B1 02	17				01			TMI	01/01/2017	31/12/2017	01/01/2009	SP1	CB	MX	CON	USD		QTR	5	B01	Bond		N	Y	1	125	4.4100	1921030.00	84717.00	80369.04	201200	190873.73	190873	31/12/2022	186918.71	-7217.52	-123376.42	0.00	152867.50	-6662.53	-101058.31	0.00	3.86	4.36	186918.71	14281.00	-7217.52	0.00	152867.50	38005.73	190873.23	-6662.53	0.00	3.86	4.36	329686937	347523000	15325764	14539194	1	55.35000	20.00000	0.00000	45.00000	45.00000	01/01/2018	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	500000	100.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	30	0	
1166	B1 02	16				01			TMI	01/04/2016	31/12/2016	01/01/2009	SP1	CB	MX	CON	USD		QTR	0	XCL	Exclude from Calculations		N	Y	0	125	4.4100	6265768.00	276320.00	242705.31	90000	79051.38	79051	30/09/2022	39259.20	-46.19	-24973.09	0.00	34231.95	-37.08	-21594.36	0.00	0.12	0.11	39259.20	0.00	-46.19	0.00	34231.95	-4098.67	30133.28	-37.08	0.00	0.12	0.11	0	0	0	0	1	55.35000	20.00000	0.00000	45.00000	45.00000	01/01/2017	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	500000	100.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	30	0	
1166	B1 02	15				01			TMI	01/01/2015	31/03/2016	01/01/2009	SP1	CB	MX	CON	MXN		QTR	0	XCL	Exclude from Calculations		N	Y	0	125	4.0000	109259259.00	4370370.00	243906.75	1204702	67233.43	67233	31/12/2022	1232818.26	-12271.60	-497810.49	0.00	58402.33	-533.33	-23734.64	0.00	1.00	0.91	1232818.26	0.00	-12271.60	0.00	58402.33	10122.42	68524.75	-533.33	0.00	1.00	0.91	245751684	4403427822	176137113	9830067	1	47.19600	25.20000	0.00000	44.00000	17.00000	01/01/2016	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	28800000	100.00	720000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	NMA2	15/05/2023	N			0.00	0.00	30	0	
1166	B1 02	14				01			TMI	01/01/2014	31/12/2014	01/01/2009	SP1	CB	MX	CON	MXN		QTR	0	XCL	Exclude from Calculations		N	N	0	125	4.0000	99400000.00	3976000.00	220791.99	0	0.00	220791	31/12/2021	635492.91	0.00	-286907.31	0.00	36855.83	0.00	-16530.92	0.00	0.00	0.00	635492.91	0.00	0.00	0.00	36855.83	42756.98	79612.81	0.00	0.00	0.00	0.00	0	0	0	0	1	47.64000	10.00000	0.00000	43.50000	12.00000	02/01/1900	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	21200000	100.00	530000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	NMA2	15/05/2023	N			0.00	0.00	30	0	
1166	B1 02	13				01			TMI	01/01/2013	31/12/2013	01/01/2009	SP1	CB	MX	CON	MXN		QTR	0	XCL	Exclude from Calculations		N		0	125	4.0000	62260000.00	2490400.00	145732.02	0	0.00	145732	31/03/2023	793271.95	0.00	-468693.87	0.00	44404.29	0.00	-24832.40	0.00	0.00	0.00	793271.95	0.00	0.00	0.00	44404.29	21891.98	66296.27	0.00	0.00	0.00	0.00	0	0	0	0	1	48.24000	5.00000	0.00000	43.50000	12.00000	02/01/1900	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	16000000	100.00	400000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	ASH2	11/12/2021	N			0.00	0.00	30	0	
1166	B1 02	12				01			TMI	01/01/2012	31/12/2012	01/01/2009	SP1	CB	MX	CON	MXN		QTR	0	XCL	Exclude from Calculations		N		0	125	4.0000	54000000.00	2160000.00	119698.09	1113488	61704.81	61704	31/03/2023	746733.56	0.00	-415745.65	0.00	44629.46	0.00	-23934.76	0.00	0.00	0.00	746733.56	0.00	0.00	0.00	44629.46	131.20	44760.66	0.00	0.00	0.00	0.00	1572097048	28369120071	1134764803	62883882	1	47.65000	5.00000	0.00000	43.50000	10.00000	02/01/1900	0.00000	10.00000	0.00000	0.00000	0	0.00000	0	0	0	12000000	100.00	300000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	ASH2	11/12/2021	N			0.00	0.00	30	0	
1166	B1 02	11				01			TMI	01/01/2011	31/12/2011	01/01/2009	SP1	CB	MX	CON	MXN		QTR	0	XCL	Exclude from Calculations		N		0	125	4.0000	32630000.00	1305200.00	78959.95	0	0.00	78959	31/12/2022	844071.37	0.00	-392615.94	0.00	49013.16	0.00	-22882.48	0.00	0.00	0.00	844071.37	0.00	0.00	0.00	49013.16	8981.79	57994.95	0.00	0.00	0.00	0.00	2048045139	33853981337	1354159253	81921806	1	46.25000	10.00000	0.00000	42.50000	10.00000	02/01/1900	0.00000	10.00000	0.00000	0.00000	0	0.00000	0	0	0	10000000	100.00	250000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	ASH2	11/12/2021	N			0.00	0.00	30	0	
1166	B1 02	10				01			TMI	01/01/2010	31/12/2010	01/01/2009	SP1	CB	MX	CON	MXN		QTR	0	XCL	Exclude from Calculations		N		0	125	5.0000	32500000.00	1625000.00	86373.69	500000	26576.52	26576	31/12/2018	242981.77	0.00	-123327.42	0.00	14448.27	0.00	-7207.29	0.00	0.00	0.00	242981.77	0.00	0.00	0.00	14448.27	324.68	14772.95	0.00	0.00	0.00	0.00	1859542341	34984685784	1749234289	92977117	1	46.25000	10.00000	0.00000	42.50000	10.00000	02/01/1900	0.00000	10.00000	0.00000	0.00000	0	0.00000	0	0	0	14000000	100.00	200000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	ASH2	11/12/2021	N			0.00	0.00	30	0	
1166	B1 03	23				01			GST	01/01/2023	31/12/2023	01/01/2022	VQS	CB	MX	REN	USD		QTR	5	B01	Bond	Y	N	N	1	125	10.0000	817889.00	81789.00	76681.98	0	0.00	76681	31/03/2023	3171.13	0.00	-1427.00	0.00	2887.83	0.00	-1299.52	0.00	0.00	0.00	3171.13	78618.00	0.00	0.00	2887.83	73793.98	76681.81	0.00	0.00	0.00	0.00	567525634	605322841	60532284	56752563	1	53.10000	25.00000	0.00000	45.00000	45.00000	01/01/2024	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	1200000	0.00	80000000.00	0.00	0.00	0	0.00000	0.00	0.00000	05830	N		UY	PCA2	29/06/2023	N			0.00	0.00	60	0	
1166	B1 03	22				01			GST	01/01/2022	31/12/2022	01/01/2022	VQS	CB	MX	REN	USD		QTR	5	B01	Bond	Y	N	N	1	125	10.0000	1286846.00	128685.00	113619.11	56324	49729.83	49729	31/03/2023	56323.54	0.00	-31957.95	0.00	52614.49	0.00	-29736.78	0.00	0.00	0.00	56323.54	0.00	0.00	0.00	52614.49	-2884.17	49730.32	0.00	0.00	0.00	0.00	285419601	323266240	32326624	28541960	1	53.10000	25.00000	0.00000	45.00000	45.00000	01/01/2023	0.00000	12.00000	0.00000	0.00000	0	0.00000	0	0	0	1200000	0.00	80000000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	60	0	
1166	B3 01	21				01			GST	19/02/2021	18/02/2024	19/02/2021	FAC	CB	MX	ONE	MXN		ANN	5	B01	Bond	Y	N	Y	1	125	4.5000	6490000.00	292050.00	11905.00	584100	23810.01	23810	18/02/2023	584100.00	0.00	-204435.00	0.00	25844.72	0.00	-9045.65	0.00	0.00	0.00	584100.00	0.00	0.00	0.00	25844.72	-2034.99	23809.73	0.00	0.00	0.00	0.00	22637608	555338997	24990255	1018692	1	35.00000	20.00000	0.00000	35.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	70035886	0.00	555338997.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N	10638576	UY	PCA2	29/06/2023	N			0.00	0.00	60	0	
1231	B1 01	23				03	36201	Arthur J. Gallagher (UK) Limit	LTE	01/01/2023	31/12/2023	01/01/2021	QS	B	RO	CON	EUR		QTR	5	B01	Bond	Y	N	Y	2	125	15.0000	1550000.00	232500.00	232500.00	0	0.00	232500	30/09/2022	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	232500.00	0.00	0.00	0.00	232500.00	232500.00	0.00	0.00	0.00	0.00	125764512	125764512	18864677	18864677	1	32.50000	40.00000	0.00000	30.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	30.00000	35	40.00000	17	0	0	450000	0.00	3000000.00	0.00	0.00	0	0.00000	0.00	0.00000	09716	N		UY	PCA2	29/06/2023	N			0.00	0.00	60	0	
1231	B1 01	22				03	09690	WILLIS RE LONDON	LTE	01/01/2022	31/12/2022	01/01/2021	QS	B	RO	CON	EUR		QTR	5	B01	Bond	Y	N	Y	2	125	15.0000	1200000.00	180000.00	180000.00	237260	237260.00	237260	31/12/2022	230948.95	0.00	-88972.31	0.00	230948.95	0.00	-88972.31	0.00	0.00	0.00	230948.95	0.00	0.00	0.00	230948.95	0.00	230948.95	0.00	0.00	0.00	0.00	82956958	82956958	12443544	12443544	1	32.50000	40.00000	0.00000	30.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	30.00000	35	40.00000	17	0	0	450000	0.00	3000000.00	0.00	0.00	0	0.00000	0.00	0.00000	09716	N		UY	PCA2	29/06/2023	N			0.00	0.00	60	0	
1231	B1 01	21				03	09690	WILLIS RE LONDON	LTE	01/01/2021	31/12/2021	01/01/2021	QS	B	RO	CON	EUR		QTR	5	B01	Bond	Y	N	Y	2	125	15.0000	500000.00	75000.00	75000.00	183252	183252.00	183252	31/12/2022	181154.66	-766.69	-77881.93	0.00	181154.66	-766.69	-77881.93	0.00	0.42	0.42	181154.66	0.00	-766.69	0.00	181154.66	0.00	181154.66	-766.69	0.00	0.42	0.42	36411949	36411949	5461792	5461792	1	32.50000	40.00000	0.00000	30.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	30.00000	35	40.00000	17	0	0	450000	0.00	3000000.00	0.00	0.00	0	0.00000	0.00	0.00000	09716	N		UY	PCA2	29/06/2023	N			0.00	0.00	60	0	
1574	B1 01	14				01			TMI	01/07/2014	30/06/2015	01/09/2002	QS	CB	AR	CON	ARS		QTR	0	XCL	Exclude from Calculations		N	Y	0	125	34.7700	12540000.00	4360158.00	391586.41	11	0.99	0	30/06/2021	0.00	0.00	0.00	0.00	327748.47	-3584.28	-149304.58	0.00	0.00	1.09	0.00	0.00	0.00	0.00	327748.47	32781.83	360530.30	-3584.28	0.00	0.00	1.09	166560791	1854587783	644840172	57913187	1	52.40000	25.00000	0.00000	44.00000	40.00000	30/06/2016	0.00000	10.00000	0.00000	0.00000	0	0.00000	0	0	0	18525000	0.00	123500000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y		UY	NMA2	15/05/2023	N			0.00	0.00	60	0	
1574	B1 01	13				01			TMI	01/07/2013	30/06/2014	01/09/2002	QS	CB	AR	CON	USD		QTA	0	XCL	Exclude from Calculations		N	Y	0	125	34.7700	3438202.00	1195463.00	913962.54	273394	209016.82	209016	30/09/2019	262935.27	0.00	-158063.40	0.00	221251.00	0.00	-138134.34	0.00	0.00	0.00	262935.27	0.00	0.00	0.00	221251.00	-31624.56	189626.44	0.00	0.00	0.00	0.00	503744795	658898192	229098901	175152065	1	52.40000	25.00000	0.00000	44.00000	40.00000	30/06/2015	0.00000	10.00000	0.00000	0.00000	0	0.00000	0	0	0	1755000	0.00	11700000.00	0.00	0.00	0	0.00000	0.00	0.00000	>NRE	Y		UY	ASH2	11/12/2021	N			0.00	0.00	60	0	
1574	B1 01	12				01			TMI	01/07/2012	30/06/2013	01/09/2002	QS	CB	AR	CON	USD		QTA	0	XCL	Exclude from Calculations		N	Y	0	125	17.4000	9414504.00	1638124.00	1301131.06	672538	534184.27	534184	04/04/2019	648489.43	-17324.78	-353724.88	0.00	501561.14	-13061.53	-276778.84	0.00	2.67	2.60	648489.43	0.00	-17324.78	0.00	501561.14	11629.39	513190.53	-13061.53	0.00	2.67	2.60	455405669	573355737	99763898	79240586	1	52.40000	25.00000	0.00000	44.00000	40.00000	02/01/1900	0.00000	10.00000	0.00000	0.00000	0	0.00000	0	0	0	2800000	0.00	7000000.00	0.00	0.00	0	0.00000	0.00	0.00000	>NRE	Y		UY	ASH2	11/12/2021	N			0.00	0.00	60	0	
1574	B1 01	11				01			TMI	01/07/2011	30/06/2012	01/09/2002	QS	CB	AR	CON	USD		QTA	0	XCL	Exclude from Calculations		N	Y	0	125	17.4000	9153056.00	1592632.00	1101938.70	750000	518923.41	518923	30/09/2015	606557.18	-16528.45	-247786.10	0.00	464598.21	-12202.71	-189809.55	0.00	2.72	2.63	606557.18	0.00	-16528.45	0.00	464598.21	-61834.41	402763.80	-12202.71	0.00	2.72	2.63	403453891	583111908	101461472	70200977	1	50.00000	25.00000	0.00000	40.00000	40.00000	02/01/1900	0.00000	10.00000	0.00000	0.00000	0	0.00000	0	0	0	2800000	0.00	7000000.00	0.00	0.00	0	0.00000	0.00	0.00000	>NRE	Y		UY	ASH2	11/12/2021	N			0.00	0.00	60	0	
1574	B1 01	10				01			TMI	01/07/2010	30/06/2011	01/09/2002	QS	CB	AR	CON	USD		QTA	0	XCL	Exclude from Calculations		N	Y	0	125	17.4000	7980107.00	1388539.00	1131561.40	1121711	914115.39	914115	30/09/2015	962239.97	-65337.34	-535108.70	0.00	683959.37	-51231.45	-384169.94	0.00	6.79	7.49	962239.97	0.00	-65337.34	0.00	683959.37	101958.54	785917.91	-51231.45	0.00	6.79	7.49	426397731	523232656	91042482	74193205	1	50.00000	25.00000	0.00000	40.00000	40.00000	02/01/1900	0.00000	10.00000	0.00000	0.00000	0	0.00000	0	0	0	2800000	0.00	7000000.00	0.00	0.00	0	0.00000	0.00	0.00000	>NRE	Y		UY	ASH2	11/12/2021	N			0.00	0.00	60	0	
1574	B2 01	14				01			TMI	01/07/2014	30/06/2015	01/01/2003	XL	CB	AR	REN	ARS	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	34.7700	0.00	422123.00	37910.93	11	0.99	0	31/03/2018	0.00	0.00	0.00	0.00	17893.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17893.68	2181.80	20075.48	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	38.00	28500000.00	14250000.00	5000000.00	0	100.00000	11.21	8.52000	>ATR	Y		OY	NMA2	15/05/2023	N			0.00	0.00	0	1	1 @ 50%
1574	B2 01	13				01			TMI	01/07/2013	30/06/2014	01/01/2003	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	34.7700	0.00	73596.00	56266.06	66236	50639.14	50639	31/03/2018	63917.88	0.00	0.00	0.00	48866.84	0.00	0.00	0.00	0.00	0.00	63917.88	0.00	0.00	0.00	48866.84	-398.81	48468.03	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	5000000.00	1500000.00	500000.00	0	100.00000	9.35	14.11000	>NRE	Y		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 @ 50%
1574	B2 01	12				01			TMI	01/07/2012	30/06/2013	01/01/2003	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	29.0000	0.00	91163.00	72409.05	91163	72409.05	72409	31/03/2018	87972.56	0.00	0.00	0.00	64924.40	0.00	0.00	0.00	0.00	0.00	87972.56	0.00	0.00	0.00	64924.40	4906.22	69830.62	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	8000000.00	900000.00	450000.00	0	0.00000	8.87	34.93000	>NRE	Y		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 @ 50%
1574	B2 01	11				01			TMI	01/07/2011	30/06/2012	01/01/2003	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	29.0000	0.00	94163.00	65151.18	0	0.00	65151	30/06/2012	90867.28	0.00	0.00	0.00	69630.02	0.00	0.00	0.00	0.00	0.00	90867.28	0.00	0.00	0.00	69630.02	-7003.81	62626.21	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	8000000.00	1000000.00	500000.00	0	0.00000	8.87	32.47000	>NRE	Y		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 @ 100%
1574	B2 01	10				01			TMI	01/07/2010	30/06/2011	01/01/2003	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	29.0000	0.00	89430.00	72879.15	0	0.00	72879	30/06/2011	87082.67	0.00	-782.51	0.00	64866.05	0.00	-564.70	0.00	0.00	0.00	87082.67	0.00	0.00	0.00	64866.05	6245.14	71111.19	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	8000000.00	1000000.00	500000.00	0	0.00000	8.87	30.84000	>NRE	Y		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 @ 100%
1574	B2 02	12				01			TMI	01/07/2012	30/06/2013	01/01/2003	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	29.0000	0.00	46044.00	36571.88	46044	36571.88	36571	31/03/2018	44432.76	0.00	0.00	0.00	32791.72	0.00	0.00	0.00	0.00	0.00	44432.76	0.00	0.00	0.00	32791.72	2477.70	35269.42	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	8000000.00	1170000.00	1350000.00	0	0.00000	4.48	13.57000	>NRE	Y		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 @  50%
1574	B2 02	11				01			TMI	01/07/2011	30/06/2012	01/01/2003	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	29.0000	0.00	47560.00	32906.66	0	0.00	32906	30/06/2012	45895.40	0.00	0.00	0.00	35168.85	0.00	0.00	0.00	0.00	0.00	45895.40	0.00	0.00	0.00	35168.85	-3537.35	31631.50	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	8000000.00	1300000.00	1500000.00	0	0.00000	4.48	12.62000	>NRE	Y		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 @  100%
1574	B2 02	10				01			TMI	01/07/2010	30/06/2011	01/01/2003	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	29.0000	0.00	45168.00	36808.74	45169	36809.55	36809	30/06/2011	43983.27	0.00	-395.23	0.00	32762.21	0.00	-285.22	0.00	0.00	0.00	43983.27	0.00	0.00	0.00	32762.21	3154.56	35916.77	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	8000000.00	1300000.00	1500000.00	0	0.00000	4.48	11.98000	>NRE	Y		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 @  100%
1582	B2 01	18				01			TMI	01/07/2018	30/06/2019	01/10/2005	XL	CB	AR	REN	USD	ADJ	QTA	5	365	365th's over policy period		N	Y	1	125	14.6250	0.00	61612.00	52849.55	88829	76195.75	76195	30/06/2019	52470.42	-585000.00	0.00	0.00	46516.24	-537239.42	0.00	0.00	1114.91	1154.95	52470.42	34456.00	-585000.00	0.00	46516.24	27992.75	74508.99	-537239.42	0.00	1114.91	1154.95	0	0	0	0		0.00000	657.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	90.00	67205000.00	4000000.00	500000.00	0	100.00000	7.61	10.53000	08110	N		OY	PCA2	29/06/2023	N			0.00	0.00	30	1	1 @ 25%
