Balloon ID	Bus ID	Current Exposure	Currency	Last Updated	LOB
36022B1 01	17451063	49833333	EUR	22/02/2023	B
36022B1 01	18209065	60916666	EUR	22/02/2023	B
36022B1 01	19302222	40208333	EUR	22/02/2023	B
36022B1 01	19340313	46805555	EUR	22/02/2023	B
36022B1 01	22425306	41236111	EUR	22/02/2023	B
36022B1 01	22516319	58027777	EUR	22/02/2023	B
36022B1 01	60812751	37791666	EUR	22/02/2023	B
36022B1 01	1058084	37430555	EUR	22/02/2023	B
36022B1 01	1500867	26152777	EUR	22/02/2023	B
36022B1 01	11123920	28847222	EUR	22/02/2023	B
36022B1 01	13702221	37500000	EUR	22/02/2023	B
36022B1 01	14711841	37055555	EUR	22/02/2023	B
36022B1 01	14764668	30472222	EUR	22/02/2023	B
36022B1 01	15976603	34652777	EUR	22/02/2023	B
36022B1 01	16254636	27486111	EUR	22/02/2023	B
36022B1 01	16918147	30291666	EUR	22/02/2023	B
36022B1 01	18360094	30513888	EUR	22/02/2023	B
36022B1 01	23549194	36416666	EUR	22/02/2023	B
36022B1 01	45316199	29111111	EUR	22/02/2023	B
36022B1 01	70126065	27569444	EUR	22/02/2023	B
36022B1 01	95980375	34500000	EUR	22/02/2023	B
36022B1 01	13800293	22652777	EUR	22/02/2023	B
36022B1 01	13940442	23833333	EUR	22/02/2023	B
36022B1 01	14734877	23972222	EUR	22/02/2023	B
36022B1 01	14856450	21013888	EUR	22/02/2023	B
36022B1 01	16260833	22055555	EUR	22/02/2023	B
36022B1 01	19223210	21958333	EUR	22/02/2023	B
36022B1 01	20080731	25208333	EUR	22/02/2023	B
36022B1 01	20097229	25680555	EUR	22/02/2023	B
36022B1 01	21585885	24277777	EUR	22/02/2023	B
36022B1 01	22841116	21875000	EUR	22/02/2023	B
36022B1 01	23139830	22097222	EUR	22/02/2023	B
36022B1 01	36318599	25041666	EUR	22/02/2023	B
36022B1 01	76912489	21958333	EUR	22/02/2023	B
36022B1 01	9695992	19402777	EUR	22/02/2023	B
36022B1 01	10020574	19430555	EUR	22/02/2023	B
36022B1 01	11083768	17625000	EUR	22/02/2023	B
36022B1 01	14702074	18722222	EUR	22/02/2023	B
36022B1 01	14718026	19972222	EUR	22/02/2023	B
36022B1 01	19183078	20444444	EUR	22/02/2023	B
36022B1 01	40404351	18944444	EUR	22/02/2023	B
36022B1 01	47162979	19875000	EUR	22/02/2023	B
36022B1 01	58095267	19555555	EUR	22/02/2023	B
36022B1 01	71531697	20680555	EUR	22/02/2023	B
36022B1 01	79626307	20722222	EUR	22/02/2023	B
36022B1 01	1577972	16277777	EUR	22/02/2023	B
36022B1 01	13762685	17375000	EUR	22/02/2023	B
36022B1 01	13792339	13430555	EUR	22/02/2023	B
36022B1 01	13815923	16263888	EUR	22/02/2023	B
36022B1 01	13895827	15361111	EUR	22/02/2023	B
36022B1 01	14244502	15861111	EUR	22/02/2023	B
36022B1 01	14689434	15000000	EUR	22/02/2023	B
36022B1 01	16218335	13416666	EUR	22/02/2023	B
36022B1 01	16503174	13430555	EUR	22/02/2023	B
36022B1 01	17196913	13333333	EUR	22/02/2023	B
36022B1 01	18866856	14472222	EUR	22/02/2023	B
36022B1 01	23549177	15347222	EUR	22/02/2023	B
36022B1 01	30924418	14388888	EUR	22/02/2023	B
36022B1 01	86080083	15250000	EUR	22/02/2023	B
36022B1 01	97326315	15902777	EUR	22/02/2023	B
36022B1 01	99610197	15125000	EUR	22/02/2023	B
36022B1 01	2333077	10819444	EUR	22/02/2023	B
36022B1 01	4139309	12930555	EUR	22/02/2023	B
36022B1 01	9976456	12513888	EUR	22/02/2023	B
36022B1 01	10476363	12305555	EUR	22/02/2023	B
36022B1 01	14058628	11833333	EUR	22/02/2023	B
36022B1 01	14683560	13069444	EUR	22/02/2023	B
36022B1 01	14694757	11375000	EUR	22/02/2023	B
36022B1 01	14695885	12500000	EUR	22/02/2023	B
36022B1 01	16073270	11333333	EUR	22/02/2023	B
36022B1 01	16921021	10444444	EUR	22/02/2023	B
36022B1 01	21213761	12805555	EUR	22/02/2023	B
36022B1 01	22352851	12611111	EUR	22/02/2023	B
36022B1 01	22891406	12763888	EUR	22/02/2023	B
36022B1 01	55313365	11333333	EUR	22/02/2023	B
36022B1 01	57440326	12416666	EUR	22/02/2023	B
36022B1 01	70021649	12291666	EUR	22/02/2023	B
36022B1 01	75398898	11305555	EUR	22/02/2023	B
36022B1 01	11498600	10152777	EUR	22/02/2023	B
36022B1 01	14690635	9750000	EUR	22/02/2023	B
36022B1 01	14789492	9791666	EUR	22/02/2023	B
36022B1 01	16361539	9833333	EUR	22/02/2023	B
36022B1 01	17845741	9277777	EUR	22/02/2023	B
36022B1 01	19276805	8680555	EUR	22/02/2023	B
36022B1 01	21776223	10430555	EUR	22/02/2023	B
36022B1 01	21914513	9375000	EUR	22/02/2023	B
36022B1 01	22484292	8625000	EUR	22/02/2023	B
36022B1 01	23843418	9319444	EUR	22/02/2023	B
36022B1 01	40548443	10013888	EUR	22/02/2023	B
36022B1 01	58247394	9541666	EUR	22/02/2023	B
36022B1 01	63138785	9805555	EUR	22/02/2023	B
36022B1 01	96154312	9777777	EUR	22/02/2023	B
36022B1 01	9071935	7361111	EUR	22/02/2023	B
36022B1 01	13702838	8041666	EUR	22/02/2023	B
36022B1 01	13948123	7819444	EUR	22/02/2023	B
36022B1 01	14402554	8166666	EUR	22/02/2023	B
36022B1 01	14683703	7319444	EUR	22/02/2023	B
36022B1 01	14710937	7513888	EUR	22/02/2023	B
36022B1 01	14777557	7444444	EUR	22/02/2023	B
36022B1 01	17762808	8541666	EUR	22/02/2023	B
36022B1 01	18517938	8180555	EUR	22/02/2023	B
36022B1 01	18609308	7888888	EUR	22/02/2023	B
36022B1 01	20786979	7500000	EUR	22/02/2023	B
36022B1 01	21186755	7972222	EUR	22/02/2023	B
36022B1 01	21200566	8486111	EUR	22/02/2023	B
36022B1 01	21282401	7847222	EUR	22/02/2023	B
36022B1 01	21284216	8611111	EUR	22/02/2023	B
36022B1 01	23549043	8361111	EUR	22/02/2023	B
36022B1 01	38434917	8361111	EUR	22/02/2023	B
36022B1 01	90576652	7777777	EUR	22/02/2023	B
36022B1 01	93047478	7333333	EUR	22/02/2023	B
36022B1 01	288310	7222222	EUR	22/02/2023	B
36022B1 01	1637779	6388888	EUR	22/02/2023	B
36022B1 01	9721796	7083333	EUR	22/02/2023	B
36022B1 01	10499708	6333333	EUR	22/02/2023	B
36022B1 01	13699461	6388888	EUR	22/02/2023	B
36022B1 01	13801456	7277777	EUR	22/02/2023	B
36022B1 01	14088375	7180555	EUR	22/02/2023	B
36022B1 01	16192764	7111111	EUR	22/02/2023	B
36022B1 01	17231412	6541666	EUR	22/02/2023	B
36022B1 01	17893223	7263888	EUR	22/02/2023	B
36022B1 01	18200359	6194444	EUR	22/02/2023	B
36022B1 01	21332269	6986111	EUR	22/02/2023	B
36022B1 01	22096405	6875000	EUR	22/02/2023	B
36022B1 01	22514955	6986111	EUR	22/02/2023	B
36022B1 01	72474428	6402777	EUR	22/02/2023	B
36022B1 01	1236599	4944444	EUR	22/02/2023	B
36022B1 01	2747622	5291666	EUR	22/02/2023	B
36022B1 01	4178276	6013888	EUR	22/02/2023	B
36022B1 01	10339788	5666666	EUR	22/02/2023	B
36022B1 01	13848257	6097222	EUR	22/02/2023	B
36022B1 01	13857095	5583333	EUR	22/02/2023	B
36022B1 01	14028415	5500000	EUR	22/02/2023	B
36022B1 01	14326082	5333333	EUR	22/02/2023	B
36022B1 01	14736662	5416666	EUR	22/02/2023	B
36022B1 01	14770743	5750000	EUR	22/02/2023	B
36022B1 01	19131292	5597222	EUR	22/02/2023	B
36022B1 01	19569514	4916666	EUR	22/02/2023	B
36022B1 01	20881761	5152777	EUR	22/02/2023	B
36022B1 01	21036672	5500000	EUR	22/02/2023	B
36022B1 01	22041851	6180555	EUR	22/02/2023	B
36022B1 01	46565745	4763888	EUR	22/02/2023	B
36022B1 01	70627325	5888888	EUR	22/02/2023	B
36022B1 01	750165	3125000	EUR	22/02/2023	B
36022B1 01	9751919	3763888	EUR	22/02/2023	B
36022B1 01	11255710	4541666	EUR	22/02/2023	B
36022B1 01	12295740	4750000	EUR	22/02/2023	B
36022B1 01	14007132	3194444	EUR	22/02/2023	B
36022B1 01	14672176	4305555	EUR	22/02/2023	B
36022B1 01	14716582	4583333	EUR	22/02/2023	B
36022B1 01	14783153	4500000	EUR	22/02/2023	B
36022B1 01	16561854	3986111	EUR	22/02/2023	B
36022B1 01	17723479	4319444	EUR	22/02/2023	B
36022B1 01	18101361	4666666	EUR	22/02/2023	B
36022B1 01	18604869	4611111	EUR	22/02/2023	B
36022B1 01	18807384	3263888	EUR	22/02/2023	B
36022B1 01	21322820	3833333	EUR	22/02/2023	B
36022B1 01	21512597	4694444	EUR	22/02/2023	B
36022B1 01	22622406	4625000	EUR	22/02/2023	B
36022B1 01	23256682	4430555	EUR	22/02/2023	B
36022B1 01	23549168	4472222	EUR	22/02/2023	B
36022B1 01	49036511	3097222	EUR	22/02/2023	B
36022B1 01	88842602	3111111	EUR	22/02/2023	B
07359B1 04	575243	4684642857	MXN	22/02/2023	B
07359B1 04	13957747	1506400000	MXN	22/02/2023	B
36022B1 01	14754275	2819444	EUR	22/02/2023	B
36022B1 01	14798712	2861111	EUR	22/02/2023	B
36022B1 01	17588774	2694444	EUR	22/02/2023	B
36022B1 01	21496620	2958333	EUR	22/02/2023	B
07359B1 04	23134968	4357528571	MXN	22/02/2023	B
07359B1 04	23253082	3692942857	MXN	22/02/2023	B
07359B1 04	23253086	2203685714	MXN	22/02/2023	B
07359B1 04	23303306	4378214285	MXN	22/02/2023	B
07359B1 04	23479594	2931014285	MXN	22/02/2023	B
36022B1 01	44338862	2763888	EUR	22/02/2023	B
36022B1 01	53788265	2763888	EUR	22/02/2023	B
36022B1 01	59018340	2986111	EUR	22/02/2023	B
07359B1 04	11069168	1088928571	MXN	22/02/2023	B
07359B1 04	14433295	694685714	MXN	22/02/2023	B
07359B1 04	14546916	883314285	MXN	22/02/2023	B
07359B1 04	16602840	537228571	MXN	22/02/2023	B
07359B1 04	16831493	865028571	MXN	22/02/2023	B
07359B1 04	18860983	938257142	MXN	22/02/2023	B
07359B1 04	18874882	983857142	MXN	22/02/2023	B
07359B1 04	21102113	968871428	MXN	22/02/2023	B
07359B1 04	21584487	767371428	MXN	22/02/2023	B
07359B1 04	22944092	828057142	MXN	22/02/2023	B
07359B1 04	23253081	813400000	MXN	22/02/2023	B
07359B1 04	24027438	1145842857	MXN	22/02/2023	B
07359B1 04	40034291	1274671428	MXN	22/02/2023	B
07359B1 04	705752	439085714	MXN	22/02/2023	B
07359B1 04	11234259	413357142	MXN	22/02/2023	B
07359B1 04	15741510	464842857	MXN	22/02/2023	B
07359B1 04	16389953	386900000	MXN	22/02/2023	B
07359B1 04	16710389	525728571	MXN	22/02/2023	B
07359B1 04	16772996	330585714	MXN	22/02/2023	B
07359B1 04	17426214	319471428	MXN	22/02/2023	B
07359B1 04	18066231	403485714	MXN	22/02/2023	B
07359B1 04	20679773	421114285	MXN	22/02/2023	B
07359B1 04	21370920	324214285	MXN	22/02/2023	B
07359B1 04	21674239	309171428	MXN	22/02/2023	B
07359B1 04	22100551	469800000	MXN	22/02/2023	B
07359B1 04	23698585	532000000	MXN	22/02/2023	B
07359B1 04	23885657	355157142	MXN	22/02/2023	B
07359B1 04	23996256	483057142	MXN	22/02/2023	B
07359B1 04	64867516	432142857	MXN	22/02/2023	B
07359B1 04	4324971	217100000	MXN	22/02/2023	B
07359B1 04	10598083	258642857	MXN	22/02/2023	B
07359B1 04	15858723	262314285	MXN	22/02/2023	B
07359B1 04	15999235	293371428	MXN	22/02/2023	B
07359B1 04	16204695	271514285	MXN	22/02/2023	B
07359B1 04	16328192	222600000	MXN	22/02/2023	B
07359B1 04	16759596	257714285	MXN	22/02/2023	B
07359B1 04	19052001	212742857	MXN	22/02/2023	B
07359B1 04	20641413	297914285	MXN	22/02/2023	B
07359B1 04	21065958	219000000	MXN	22/02/2023	B
07359B1 04	21759891	239971428	MXN	22/02/2023	B
07359B1 04	21817778	249857142	MXN	22/02/2023	B
07359B1 04	23253089	215028571	MXN	22/02/2023	B
07359B1 04	23253090	249785714	MXN	22/02/2023	B
07359B1 04	23253097	209900000	MXN	22/02/2023	B
07359B1 04	23440701	247557142	MXN	22/02/2023	B
07359B1 04	23919339	276371428	MXN	22/02/2023	B
07359B1 04	4324374	174928571	MXN	22/02/2023	B
07359B1 04	9705603	161114285	MXN	22/02/2023	B
07359B1 04	10638576	179371428	MXN	22/02/2023	B
07359B1 04	10791611	164900000	MXN	22/02/2023	B
07359B1 04	11035258	167785714	MXN	22/02/2023	B
07359B1 04	14553192	162457142	MXN	22/02/2023	B
07359B1 04	15242755	186242857	MXN	22/02/2023	B
07359B1 04	18658713	208285714	MXN	22/02/2023	B
07359B1 04	18890034	160957142	MXN	22/02/2023	B
07359B1 04	20713083	186114285	MXN	22/02/2023	B
07359B1 04	21091174	204242857	MXN	22/02/2023	B
07359B1 04	21252193	171400000	MXN	22/02/2023	B
07359B1 04	22335276	157971428	MXN	22/02/2023	B
07359B1 04	22509374	157385714	MXN	22/02/2023	B
07359B1 04	23259194	164057142	MXN	22/02/2023	B
07359B1 04	23561062	197342857	MXN	22/02/2023	B
07359B1 04	23845745	196600000	MXN	22/02/2023	B
07359B1 04	42077371	180371428	MXN	22/02/2023	B
07359B1 04	96339483	204071428	MXN	22/02/2023	B
07359B1 04	1585241	123914285	MXN	22/02/2023	B
07359B1 04	14405239	151100000	MXN	22/02/2023	B
07359B1 04	15107440	126457142	MXN	22/02/2023	B
07359B1 04	15893000	133557142	MXN	22/02/2023	B
07359B1 04	16438085	138957142	MXN	22/02/2023	B
07359B1 04	16576322	117571428	MXN	22/02/2023	B
07359B1 04	17375956	152285714	MXN	22/02/2023	B
07359B1 04	18945715	117957142	MXN	22/02/2023	B
07359B1 04	20390156	151500000	MXN	22/02/2023	B
07359B1 04	21355055	143600000	MXN	22/02/2023	B
07359B1 04	21419208	140242857	MXN	22/02/2023	B
07359B1 04	21765935	152628571	MXN	22/02/2023	B
07359B1 04	21831023	125357142	MXN	22/02/2023	B
07359B1 04	22509356	143614285	MXN	22/02/2023	B
07359B1 04	22804146	157142857	MXN	22/02/2023	B
07359B1 04	23253096	156242857	MXN	22/02/2023	B
36180B1 01	3885889	3365714	EUR	22/02/2023	B
36180B1 01	11075757	2205714	EUR	22/02/2023	B
07359B1 04	11124240	110614285	MXN	22/02/2023	B
36180B1 01	12761128	2425714	EUR	22/02/2023	B
07359B1 04	16284390	116957142	MXN	22/02/2023	B
36180B1 01	17279356	5345714	EUR	22/02/2023	B
07359B1 04	17355938	116928571	MXN	22/02/2023	B
07359B1 04	17883160	102328571	MXN	22/02/2023	B
07359B1 04	21262206	116571428	MXN	22/02/2023	B
07359B1 04	21497217	108300000	MXN	22/02/2023	B
07359B1 04	21831020	112171428	MXN	22/02/2023	B
07359B1 04	21833029	109271428	MXN	22/02/2023	B
07359B1 04	22640503	102257142	MXN	22/02/2023	B
07359B1 04	35022449	100628571	MXN	22/02/2023	B
36180B1 01	70420346	5600000	EUR	22/02/2023	B
07359B1 04	83015814	114700000	MXN	22/02/2023	B
36180B1 02	771827	32622377	EUR	22/02/2023	B
36180B1 01	3911899	654285	EUR	22/02/2023	B
36180B1 02	4311421	20827505	EUR	22/02/2023	B
36180B1 02	10111305	18857808	EUR	22/02/2023	B
36180B1 01	10485968	1931428	EUR	22/02/2023	B
36180B1 02	11496153	24149184	EUR	22/02/2023	B
36180B1 01	12445099	497142	EUR	22/02/2023	B
36180B1 01	13249622	1745714	EUR	22/02/2023	B
36180B1 02	16395133	19825174	EUR	22/02/2023	B
36180B1 02	17288859	16445221	EUR	22/02/2023	B
36180B1 02	19138318	25093240	EUR	22/02/2023	B
36180B1 02	21797770	14289044	EUR	22/02/2023	B
36180B1 01	23545006	134285	EUR	22/02/2023	B
36180B1 01	48149638	1011428	EUR	22/02/2023	B
36180B1 02	9021361	955710	EUR	22/02/2023	B
36180B1 02	9938055	2307692	EUR	22/02/2023	B
36180B1 02	11562667	2645687	EUR	22/02/2023	B
36180B1 02	13019966	2575757	EUR	22/02/2023	B
36180B1 02	13254019	1969696	EUR	22/02/2023	B
36180B1 02	13376562	1118881	EUR	22/02/2023	B
36180B1 02	14635419	1165501	EUR	22/02/2023	B
36180B1 02	14862607	792540	EUR	22/02/2023	B
36180B1 02	15072174	3508158	EUR	22/02/2023	B
36180B1 02	15433161	10198135	EUR	22/02/2023	B
36180B1 02	15893640	2226107	EUR	22/02/2023	B
36180B1 02	19255059	10291375	EUR	22/02/2023	B
36180B1 02	20595241	8927738	EUR	22/02/2023	B
36180B1 02	21416905	1608391	EUR	22/02/2023	B
36180B1 02	22498161	6841491	EUR	22/02/2023	B
36180B1 02	23287584	14510489	EUR	22/02/2023	B
36180B1 02	32193309	11631701	EUR	22/02/2023	B
36180B1 02	49346911	2412587	EUR	22/02/2023	B
36180B1 02	64006663	1631701	EUR	22/02/2023	B
36180B1 02	10464376	2249417	EUR	22/02/2023	B
36180B1 02	11498166	7365967	EUR	22/02/2023	B
36180B1 02	11561823	5652680	EUR	22/02/2023	B
36180B1 02	15947414	2156177	EUR	22/02/2023	B
36180B1 02	16871762	1981351	EUR	22/02/2023	B
36180B1 02	17411093	2703962	EUR	22/02/2023	B
36180B1 02	17427307	1864801	EUR	22/02/2023	B
36180B1 02	17904674	1806526	EUR	22/02/2023	B
36180B1 02	18946283	2832167	EUR	22/02/2023	B
36180B1 02	19271080	2622377	EUR	22/02/2023	B
36180B1 02	20113573	2074592	EUR	22/02/2023	B
36180B1 02	21388427	3391608	EUR	22/02/2023	B
36180B1 02	21416827	1829836	EUR	22/02/2023	B
36180B1 02	22067546	3251748	EUR	22/02/2023	B
36180B1 02	22964064	2004662	EUR	22/02/2023	B
36180B1 02	23263885	2412587	EUR	22/02/2023	B
36180B1 02	11521506	1713286	EUR	22/02/2023	B
36180B1 02	11561993	1363636	EUR	22/02/2023	B
36180B1 02	15368074	1270396	EUR	22/02/2023	B
36180B1 02	15944146	1258741	EUR	22/02/2023	B
36180B1 02	16797555	1445221	EUR	22/02/2023	B
36180B1 02	16942336	1550116	EUR	22/02/2023	B
36180B1 02	16988481	1433566	EUR	22/02/2023	B
36180B1 02	17265283	1608391	EUR	22/02/2023	B
36180B1 02	17429450	1340326	EUR	22/02/2023	B
36180B1 02	19232454	1585081	EUR	22/02/2023	B
36180B1 02	19826825	1247086	EUR	22/02/2023	B
36180B1 02	21416794	1550116	EUR	22/02/2023	B
36180B1 02	22818924	1771561	EUR	22/02/2023	B
36180B1 02	23857537	1410256	EUR	22/02/2023	B
36180B1 02	56246515	1503496	EUR	22/02/2023	B
36180B1 02	63903839	1655011	EUR	22/02/2023	B
36180B1 02	86444081	1736596	EUR	22/02/2023	B
36180B1 02	95672746	1468531	EUR	22/02/2023	B
36180B1 02	1620779	1002331	EUR	22/02/2023	B
36180B1 02	15318863	1060606	EUR	22/02/2023	B
36180B1 02	17420903	1083916	EUR	22/02/2023	B
36180B1 02	19514755	1130536	EUR	22/02/2023	B
36180B1 02	20520114	1118881	EUR	22/02/2023	B
36180B1 02	20583096	1095571	EUR	22/02/2023	B
36180B1 02	20641067	1177156	EUR	22/02/2023	B
36180B1 02	21271893	1247086	EUR	22/02/2023	B
36180B1 02	21784199	955710	EUR	22/02/2023	B
36180B1 02	23857578	1002331	EUR	22/02/2023	B
36180B1 02	42241568	1083916	EUR	22/02/2023	B
36180B1 02	74158785	1107226	EUR	22/02/2023	B
36180B1 02	82723335	1130536	EUR	22/02/2023	B
36180B1 02	11562686	827505	EUR	22/02/2023	B
36180B1 02	11567246	652680	EUR	22/02/2023	B
36180B1 02	11567539	606060	EUR	22/02/2023	B
36180B1 02	13020132	617715	EUR	22/02/2023	B
36180B1 02	14177240	827505	EUR	22/02/2023	B
36180B1 02	15758691	885780	EUR	22/02/2023	B
36180B1 02	16407858	594405	EUR	22/02/2023	B
36180B1 02	17664876	769230	EUR	22/02/2023	B
36180B1 02	17942060	594405	EUR	22/02/2023	B
36180B1 02	19280214	920745	EUR	22/02/2023	B
36180B1 02	19281373	780885	EUR	22/02/2023	B
36180B1 02	19454909	722610	EUR	22/02/2023	B
36180B1 02	23857564	909090	EUR	22/02/2023	B
36180B1 02	30806650	734265	EUR	22/02/2023	B
36180B1 02	36189114	675990	EUR	22/02/2023	B
36180B1 02	42955002	652680	EUR	22/02/2023	B
36180B1 02	47471442	920745	EUR	22/02/2023	B
36180B1 02	51612822	780885	EUR	22/02/2023	B
36180B1 02	65960049	1724941	EUR	22/02/2023	B
36180B1 02	67733122	734265	EUR	22/02/2023	B
36180B1 02	6910388	1142191	EUR	22/02/2023	B
36180B1 02	8960084	594405	EUR	22/02/2023	B
36180B1 02	15456821	536130	EUR	22/02/2023	B
36180B1 02	16196286	489510	EUR	22/02/2023	B
36180B1 02	16276550	571095	EUR	22/02/2023	B
36180B1 02	16706985	454545	EUR	22/02/2023	B
36180B1 02	16905029	442890	EUR	22/02/2023	B
36180B1 02	16982185	454545	EUR	22/02/2023	B
36180B1 02	17002980	489510	EUR	22/02/2023	B
36180B1 02	17401150	547785	EUR	22/02/2023	B
36180B1 02	19037636	431235	EUR	22/02/2023	B
36180B1 02	19587898	466200	EUR	22/02/2023	B
36180B1 02	21847045	524475	EUR	22/02/2023	B
36180B1 02	23551832	512820	EUR	22/02/2023	B
36180B1 02	68930364	442890	EUR	22/02/2023	B
36180B1 02	95205313	571095	EUR	22/02/2023	B
36180B1 02	96466454	442890	EUR	22/02/2023	B
36180B1 02	99629819	466200	EUR	22/02/2023	B
36180B1 02	10694443	396270	EUR	22/02/2023	B
36180B1 02	13020195	11655	EUR	22/02/2023	B
36180B1 02	15655784	314685	EUR	22/02/2023	B
36180B1 02	16021505	326340	EUR	22/02/2023	B
36180B1 02	16061846	209790	EUR	22/02/2023	B
36180B1 02	16121150	372960	EUR	22/02/2023	B
36180B1 02	16864918	139860	EUR	22/02/2023	B
36180B1 02	16988614	396270	EUR	22/02/2023	B
36180B1 02	17031104	291375	EUR	22/02/2023	B
36180B1 02	17438403	419580	EUR	22/02/2023	B
36180B1 02	17486442	384615	EUR	22/02/2023	B
36180B1 02	18403181	396270	EUR	22/02/2023	B
36180B1 02	19672333	81585	EUR	22/02/2023	B
36180B1 02	21431950	384615	EUR	22/02/2023	B
36180B1 02	21550062	326340	EUR	22/02/2023	B
36180B1 02	22048823	396270	EUR	22/02/2023	B
36180B1 02	23857599	419580	EUR	22/02/2023	B
36180B1 02	54603364	326340	EUR	22/02/2023	B
36180B1 02	69988600	349650	EUR	22/02/2023	B
36180B1 02	73709351	116550	EUR	22/02/2023	B
36180B1 02	95543074	174825	EUR	22/02/2023	B
03159C1 03	766996	5698005	USD	22/02/2023	C
03159C1 03	1030046	5999005	USD	22/02/2023	C
03159C1 03	3848810	5999005	USD	22/02/2023	C
03159C1 03	3917837	5999005	USD	22/02/2023	C
03159C1 03	4093625	27006027	USD	22/02/2023	C
03159C1 03	7241987	7504007	USD	22/02/2023	C
03159C1 03	11498754	9002009	USD	22/02/2023	C
03159C1 03	15366418	13384013	USD	22/02/2023	C
03159C1 03	16559022	15008015	USD	22/02/2023	C
03159C1 03	18997794	27006027	USD	22/02/2023	C
03159C1 03	21140401	9408009	USD	22/02/2023	C
03159C1 03	22084353	7504007	USD	22/02/2023	C
03159C1 03	23303552	9002009	USD	22/02/2023	C
03159C1 03	101346	2051002	USD	22/02/2023	C
03159C1 03	1852041	3598003	USD	22/02/2023	C
03159C1 03	1913574	5341005	USD	22/02/2023	C
03159C1 03	4011758	4802004	USD	22/02/2023	C
03159C1 03	10499663	4501004	USD	22/02/2023	C
03159C1 03	10613497	3241003	USD	22/02/2023	C
03159C1 03	11375183	2023002	USD	22/02/2023	C
03159C1 03	16072502	5285005	USD	22/02/2023	C
03159C1 03	17524662	5656005	USD	22/02/2023	C
03159C1 03	19602633	2450002	USD	22/02/2023	C
03159C1 03	21030466	2702002	USD	22/02/2023	C
03159C1 03	21360713	4501004	USD	22/02/2023	C
03159C1 03	21966885	5404005	USD	22/02/2023	C
03159C1 03	22639723	3241003	USD	22/02/2023	C
03159C1 03	245684	1967001	USD	22/02/2023	C
03159C1 03	769725	1799001	USD	22/02/2023	C
03159C1 03	3930262	1400001	USD	22/02/2023	C
03159C1 03	9050549	1974001	USD	22/02/2023	C
03159C1 03	9931350	1197001	USD	22/02/2023	C
03159C1 03	15315799	1197001	USD	22/02/2023	C
03159C1 03	16328827	1358001	USD	22/02/2023	C
03159C1 03	16423001	1680001	USD	22/02/2023	C
03159C1 03	17564365	1498001	USD	22/02/2023	C
03159C1 03	18305803	2002002	USD	22/02/2023	C
03159C1 03	18835065	1337001	USD	22/02/2023	C
03159C1 03	19089062	1974001	USD	22/02/2023	C
03159C1 03	19507482	1330001	USD	22/02/2023	C
03159C1 03	21311760	1498001	USD	22/02/2023	C
03159C1 03	21723360	1918001	USD	22/02/2023	C
03159C1 03	22649205	1197001	USD	22/02/2023	C
03159C1 03	22784568	1498001	USD	22/02/2023	C
03159C1 03	23043568	1197001	USD	22/02/2023	C
03159C1 03	7248374	917000	USD	22/02/2023	C
03159C1 03	10049000	952000	USD	22/02/2023	C
03159C1 03	11503613	952000	USD	22/02/2023	C
03159C1 03	11515069	1134001	USD	22/02/2023	C
03159C1 03	16206240	763000	USD	22/02/2023	C
03159C1 03	16311386	924000	USD	22/02/2023	C
03159C1 03	16311532	840000	USD	22/02/2023	C
03159C1 03	18238918	1197001	USD	22/02/2023	C
03159C1 03	18239813	784000	USD	22/02/2023	C
03159C1 03	19089098	1141001	USD	22/02/2023	C
03159C1 03	19089120	1127001	USD	22/02/2023	C
03159C1 03	21513277	903000	USD	22/02/2023	C
03159C1 03	22452240	903000	USD	22/02/2023	C
03159C1 03	23093763	938000	USD	22/02/2023	C
03159C1 03	23348338	1078001	USD	22/02/2023	C
03159C1 03	23607474	938000	USD	22/02/2023	C
03159C1 03	64996210	903000	USD	22/02/2023	C
03159C1 03	73712703	959000	USD	22/02/2023	C
03159C1 03	85514095	791000	USD	22/02/2023	C
03159C1 03	796834	413000	USD	22/02/2023	C
03159C1 03	1147361	728000	USD	22/02/2023	C
03159C1 03	1332062	756000	USD	22/02/2023	C
03159C1 03	2228568	602000	USD	22/02/2023	C
03159C1 03	4175755	602000	USD	22/02/2023	C
03159C1 03	4736094	567000	USD	22/02/2023	C
03159C1 03	10592260	714000	USD	22/02/2023	C
03159C1 03	11667445	630000	USD	22/02/2023	C
03159C1 03	13873863	427000	USD	22/02/2023	C
03159C1 03	16540913	574000	USD	22/02/2023	C
03159C1 03	17524663	483000	USD	22/02/2023	C
03159C1 03	18522635	763000	USD	22/02/2023	C
03159C1 03	19788119	602000	USD	22/02/2023	C
03159C1 03	21482389	399000	USD	22/02/2023	C
03159C1 03	22591741	483000	USD	22/02/2023	C
03159C1 03	72049435	560000	USD	22/02/2023	C
03159C1 03	345941	301000	USD	22/02/2023	C
03159C1 03	837987	217000	USD	22/02/2023	C
03159C1 03	1667702	210000	USD	22/02/2023	C
03159C1 03	1992617	329000	USD	22/02/2023	C
03159C1 03	3381192	189000	USD	22/02/2023	C
03159C1 03	3853161	252000	USD	22/02/2023	C
03159C1 03	4109544	301000	USD	22/02/2023	C
03159C1 03	4174119	189000	USD	22/02/2023	C
03159C1 03	10556728	217000	USD	22/02/2023	C
03159C1 03	13853542	252000	USD	22/02/2023	C
03159C1 03	14254969	329000	USD	22/02/2023	C
03159C1 03	14612669	238000	USD	22/02/2023	C
